event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
ISR37953,"09 November 2023",2023,1,"Political violence","Explosions/Remote violence","Air/drone strike","Unidentified Armed Group (Syria)",,"Political militia","Civilians (Israel)","Students (Israel)",Civilians,"Political militia-Civilians","Civilian targeting",376,"Middle East",Israel,HaDarom,"Beer Sheva",Arava,Eilat,29.5581,34.9482,1,"Haaretz; N12; Times of Israel; Walla!News; Ynet",National,"On 9 November 2023, a drone crashed and exploded at an elementary school in Eilat (Beer Sheva, HaDarom). The building sustained property damage. No physical injuries occurred, but at least five people were treated for anxiety, and an additional person was treated for smoke inhalation. Students were present in the school when the drone hit the building. A day after the incident, the IDF reported that an armed group in Syria launched the drone, though the IDF did not specify which armed group launched it.",0,,1710803898
ISR37993,"09 November 2023",2023,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces","Unidentified Armed Group (International)",,"Political militia","State forces-Political militia",,376,"Middle East",Israel,HaDarom,"Beer Sheva",Arava,Eilat,29.5581,34.9482,2,"Haaretz; Jerusalem Post; N12; Times of Israel; Walla!News",National,"Interception: On 9 November 2023, Israeli military forces intercepted a 'suspicious target' in the Arava region, north of Eilat (Beer Sheva, HaDarom). The target did not enter Israeli airspace and was intercepted by the Israeli Patriot air defense system. The IDF later reported that the intercepted target was a UAV, though it is unclear where it was launched from or which armed group launched it.",0,,1710803898
ISR37992,"09 November 2023",2023,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces","Military Forces of Yemen (2017-) Houthi",,"External/Other forces","State forces-External/Other forces",,376,"Middle East",Israel,HaDarom,"Beer Sheva",Arava,"Coast of Eilat",29.5,34.9417,3,"Haaretz; N12; Times of Israel; Walla!News",National,"Interception: On 9 November 2023, Israeli military forces intercepted a missile over the Red Sea that was fired from Yemen toward Eilat (coded to Coast of Eilat) (Beer Sheva, HaDarom). Houthi rebels in Yemen claimed responsibility for firing the surface-to-surface missile toward Israel. The Israeli Arrow 3 air defense system intercepted the missile over the Red Sea, 'some distance from Israeli territory'. Since the beginning of the war, about 9,500 rockets have been fired toward Israel, mostly from Gaza. About 12% of launches from Gaza fell within the Strip, while about 2,000 projectiles were intercepted by Israeli air defense systems.",0,,1710803898
ISR37912,"09 November 2023",2023,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces","Hamas Movement",,"Political militia","State forces-Political militia",,376,"Middle East",Israel,HaDarom,Ashqelon,Ashdod,Ashdod,31.7921,34.6497,2,"Haaretz; N12; Times of Israel; Ynet",National,"Interception: On 9 November 2023, Hamas militants fired rockets from Gaza toward southern Israel, causing sirens to sound in Ashdod (Ashqelon, HaDarom) and surrounding areas. Not all of the rockets hit populated areas, as some were presumably intercepted by the iron dome over the area of Ashdod or fell in open areas. Since the beginning of the war, about 9,500 rockets have been fired toward Israel, mostly from Gaza. About 12% of launches from Gaza fell within the Strip, while about 2,000 projectiles were intercepted by Israeli air defense systems.",0,,1715049479
ISR37935,"09 November 2023",2023,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces","Hamas Movement",,"Political militia","State forces-Political militia",,376,"Middle East",Israel,HaMerkaz,Rehovot,Rehovot,"Gan Yavne",31.7874,34.7066,2,"Times of Israel; Ynet",National,"Interception: On 9 November 2023, Hamas militants fired rockets from Gaza toward southern Israel, causing sirens to sound in Gan Yavne (Rehovot, HaMerkaz) and surrounding areas. Not all of the rockets hit populated areas, as some were presumably intercepted by the iron dome over the area of Gan Yavne or fell in open areas. Since the beginning of the war, about 9,500 rockets have been fired toward Israel, mostly from Gaza. About 12% of launches from Gaza fell within the Strip, while about 2,000 projectiles were intercepted by Israeli air defense systems.",0,,1715049479
ISR37942,"09 November 2023",2023,1,"Strategic developments","Strategic developments",Other,"Military Forces of Israel (2022-)",,"State forces",,,,"State forces only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv",32.0809,34.7806,3,"Haaretz; Times of Israel",National,"Other: On 9 November 2023, Israeli officials, coded as military forces of Israel, agreed to implement expanded humanitarian pauses in Gaza. Israeli forces will implement 'daily, localized, four-hour humanitarian pauses' with the goal of allowing for safe passage for Palestinian civilians to the southern part of Gaza. It's unclear if the pause was fully implemented immediately or consistently. Coded at Tel Aviv.",0,,1719876468
ISR37940,"09 November 2023",2023,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces","Hamas Movement",,"Political militia","State forces-Political militia",,376,"Middle East",Israel,HaDarom,"Beer Sheva",Gerar,Netivot,31.4231,34.5891,2,"N12; Times of Israel",National,"Interception: On 9 November 2023, Hamas militants fired rockets from Gaza toward southern Israel, causing sirens to sound in Netivot (Beer Sheva, HaDarom) and surrounding areas. Not all of the rockets hit populated areas, as some were presumably intercepted by the iron dome over the area of Netivot or fell in open areas. Since the beginning of the war, about 9,500 rockets have been fired toward Israel, mostly from Gaza. About 12% of launches from Gaza fell within the Strip, while about 2,000 projectiles were intercepted by Israeli air defense systems.",0,,1720481992
ISR37984,"09 November 2023",2023,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Zefat,"Hula Basin",Metulla,33.2792,35.5795,2,"Jerusalem Post; N12; Times of Israel",National,"On 9 November 2023, Hezbollah forces fired at least eight anti-tank missiles and opened fire machine gun fire from Lebanon toward an IDF post near Metulla (Zefat, HaZafon). No injuries were caused. Since the beginning of the war, about 9,500 rockets have been fired toward Israel, mostly from Gaza. About 12% of launches from Gaza fell within the Strip, while about 2,000 projectiles were intercepted by Israeli air defense systems.",0,,1725317855
ISR37985,"09 November 2023",2023,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Zefat,"Eastern Upper Galilee",Margaliyyot,33.2147,35.5449,2,"Haaretz; N12; Times of Israel",National,"On 9 November 2023, Hezbollah forces fired anti-tank missiles from Lebanon at an IDF post near Margaliyyot (Zefat, HaZafon). No injuries were caused. Since the beginning of the war, about 9,500 rockets have been fired toward Israel, mostly from Gaza. About 12% of launches from Gaza fell within the Strip, while about 2,000 projectiles were intercepted by Israeli air defense systems.",0,,1725317922
ISR37983,"09 November 2023",2023,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Akko,Elon,Shetula,33.0852,35.3149,2,"N12; Times of Israel",National,"On 9 November 2023, Hezbollah forces fired a number of mortars from Lebanon toward northern Israel, causing sirens to sound in Shetula (Akko, HaZafon) and surrounding areas. No injuries or direct hits to populated areas were reported, as the mortars presumably fell in open areas. Since the beginning of the war, about 9,500 rockets have been fired toward Israel, mostly from Gaza. About 12% of launches from Gaza fell within the Strip, while about 2,000 projectiles were intercepted by Israeli air defense systems.",0,,1725317922
ISR37960,"09 November 2023",2023,1,"Strategic developments","Strategic developments","Looting/property destruction","Police Forces of Israel (2022-)",,"State forces","Civilians (Israel)",Hadash,Civilians,"State forces-Civilians",,376,"Middle East",Israel,HaZafon,Yizreel,"Nazareth-Tiran Mountains",Nazareth,32.6993,35.3048,1,"Times of Israel",National,"Property destruction: On 9 November 2023, Israeli police forces raided Hadash party offices in Nazareth (Yizreel, HaZafon). Police forces tore down political posters and spray-painted over murals in the office. The raid came on the same day that police detained former Hadash and Balad MKs for planning an anti-war protest in Nazareth.",0,,1727740324
ISR37982,"09 November 2023",2023,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Akko,Elon,Aramsha,33.0878,35.2284,2,"Jerusalem Post; Times of Israel",National,"On 9 November 2023, Hezbollah forces fired an anti-tank missile from Lebanon toward the area of Adamit, near Aramsha (Akko, HaZafon). No injuries were caused. The missile presumably fell in an open area. Since the beginning of the war, about 9,500 rockets have been fired toward Israel, mostly from Gaza. About 12% of launches from Gaza fell within the Strip, while about 2,000 projectiles were intercepted by Israeli air defense systems.",0,,1730758097
ISR37937,"08 November 2023",2023,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces","Hamas Movement",,"Political militia","State forces-Political militia",,376,"Middle East",Israel,HaDarom,"Beer Sheva",Besor,Kissufim,31.3749,34.3984,2,"Haaretz; N12; Ynet",National,"Interception: On 8 November 2023, Hamas militants fired several rounds of rockets from Gaza toward southern Israel, causing sirens to sound in Kissufim (Beer Sheva, HaDarom) and surrounding areas. Not all of the rockets hit populated areas, as some were presumably intercepted by the iron dome over the area of Kissufim or fell in open areas.",0,,1715641785
ISR37979,"08 November 2023",2023,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia","Military Forces of Israel (2022-)",,"State forces","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Zefat,"Eastern Upper Galilee",Dovev,33.0522,35.4081,2,"Jerusalem Post; Ma'ariv; N12; Times of Israel; Walla!News",National,"On 8 November 2023, Hezbollah forces fired an anti-tank missile from Lebanon toward the area of Dovev (Zefat, HaZafon). As a result, two Israeli soldiers were injured.",0,,1719274440
ISR37980,"08 November 2023",2023,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Akko,Elon,Shetula,33.0852,35.3149,2,"Ma'ariv; Times of Israel; Ynet",National,"On 8 November 2023, Hezbollah forces fired at least two rockets toward the areas of Yiftah and Shetula (Akko, HaZafon). No interceptions or direct hits populated areas were reported, as the rockets presumably fell in open areas.",0,,1725317922
ISR37981,"08 November 2023",2023,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Zefat,"Eastern Upper Galilee",Yiftah,33.1288,35.5523,2,"Ma'ariv; Times of Israel; Ynet",National,"On 8 November 2023, Hezbollah forces fired at least two rockets toward the areas of Shetula and Yiftah (Zefat, HaZafon). No interceptions or direct hits populated areas were reported, as the rockets presumably fell in open areas.",0,,1727740324
ISR37920,"07 November 2023",2023,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces","Hamas Movement",,"Political militia","State forces-Political militia",,376,"Middle East",Israel,HaDarom,Ashqelon,Ashqelon,Ashqelon,31.6693,34.5715,2,"Haaretz; Jerusalem Post",National,"Interception: On 7 November 2023, Hamas militants fired rockets from Gaza toward southern Israel, causing sirens to sound in Ashqelon (HaDarom) and surrounding areas. Not all of the rockets hit populated areas, as some were presumably intercepted by the iron dome over the area of Ashqelon or fell in open areas.",0,,1715049479
ISR37931,"07 November 2023",2023,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","Hamas Movement",,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaDarom,Ashqelon,Ashdod,Ashdod,31.7921,34.6497,1,Haaretz,National,"On 7 November 2023, Hamas militants fired rockets from Gaza toward southern Israel, including Ashdod (Ashqelon, HaDarom). One rocket fell on a road in the city, causing only material damages.",0,,1715049479
ISR37948,"07 November 2023",2023,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces","Hamas Movement",,"Political militia","State forces-Political militia",,376,"Middle East",Israel,HaDarom,"Beer Sheva",Besor,Reim,31.385,34.459,2,"Arutz Sheva; Haaretz; N12; Walla!News",National,"Interception: On 7 November 2023, Hamas militants fired rockets from Gaza toward southern Israel, causing sirens to sound in Reim (Beer Sheva, HaDarom) and surrounding areas. Not all of the rockets hit populated areas, as some were presumably intercepted by the iron dome over the area of Reim or fell in open areas.",0,,1715641785
ISR37930,"07 November 2023",2023,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","Hamas Movement",,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv",,"Coast of Tel Aviv",32.0815,34.7517,2,"Haaretz; N12",National,"On 7 November 2023, a rocket fired by Hamas from Gaza landed in the sea near central Israel, presumably near the Coast of Tel Aviv.",0,,1719876468
ISR37963,"07 November 2023",2023,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces","Hamas Movement",,"Political militia","State forces-Political militia",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv",32.0809,34.7806,2,"Haaretz; N12",National,"Interception: On 7 November 2023, Hamas militants fired rockets from Gaza toward central Israel, causing sirens to sound in Tel Aviv city and surrounding areas. Not all of the rockets hit populated areas, as some were presumably intercepted by the iron dome over the area of Tel Aviv or fell in open areas.",0,,1719876468
ISR37929,"07 November 2023",2023,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","Hamas Movement",,"Political militia","Civilians (Israel)",,Civilians,"Political militia-Civilians","Civilian targeting",376,"Middle East",Israel,HaMerkaz,"Petah Tiqwa","Petah Tiqwa",Savyon,32.0497,34.8777,1,"Haaretz; Jerusalem Post; Ma'ariv; N12",National,"On 7 November 2023, Hamas militants fired rockets from Gaza toward central Israel, including Savyon (Petah Tiqwa, HaMerkaz). A rocket hit a house in Savyon, causing property damage. A family was in the house when the rocket hit, but no injuries occurred because they were the bomb shelter.",0,,1720481992
ISR37950,"07 November 2023",2023,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces","Hamas Movement",,"Political militia","State forces-Political militia",,376,"Middle East",Israel,HaMerkaz,Rehovot,"Rishon LeZiyyon","Rishon LeZion",31.971,34.7894,2,Haaretz,National,"Interception: On 7 November 2023, Hamas militants fired rockets from Gaza toward central Israel, causing sirens to sound in Rishon LeZion (Rehovot, HaMerkaz) and surrounding areas. Not all of the rockets hit populated areas, as some were presumably intercepted by the iron dome over the area of Rishon LeZion or fell in open areas.",0,,1721086476
ISR37894,"07 November 2023",2023,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","Hamas Movement",,"Political militia","Military Forces of Israel (2022-)",,"State forces","State forces-Political militia",,376,"Middle East",Israel,HaDarom,Ashqelon,Ashdod,Ashdod,31.7921,34.6497,2,"Haaretz; N12",National,"On 7 November 2023, Hamas militants fired rockets from Gaza toward southern Israel, causing sirens to sound in Ashdod (Ashqelon, HaDarom) and surrounding areas. Not all of the rockets hit populated areas, as some were presumably intercepted by the iron dome over the area of Ashdod or fell in open areas.",0,,1722903298
ISR37973,"07 November 2023",2023,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces",Hezbollah,,"Political militia","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Zefat,"Hula Basin",Metulla,33.2792,35.5795,2,"Haaretz; N12",National,"Interception: On 7 November 2023, Israeli military forces intercepted a 'suspicious aerial target' (likely an armed drone) on the Lebanese border, presumably over the area of Metulla (Zefat, HaZafon). The aerial target was presumably launched by Hezbollah, although the party responsible for it was not specified.",0,,1725317855
ISR37949,"07 November 2023",2023,1,"Political violence",Battles,"Armed clash",Hezbollah,,"Political militia","Military Forces of Israel (2022-)",,"State forces","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Akko,Elon,Shetula,33.0852,35.3149,2,N12,National,"On 7 November 2023, Hezbollah forces fired an anti-tank missile at an IDF post near Shetula (Akko, HaZafon). No injuries occurred. Israeli forces responded with artillery fire.",0,,1725317922
ISR37944,"07 November 2023",2023,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces","Hamas Movement",,"Political militia","State forces-Political militia",,376,"Middle East",Israel,HaMerkaz,"Petah Tiqwa","Petah Tiqwa","Petah Tikva",32.0871,34.8875,2,Haaretz,National,"Interception: On 7 November 2023, Hamas militants fired rockets from Gaza toward central Israel, causing sirens to sound in Petah Tikva (Petah Tiqwa, HaMerkaz) and surrounding areas. Not all of the rockets hit populated areas, as some were presumably intercepted by the iron dome over the area of Petah Tikva or fell in open areas.",0,,1725924057
ISR37946,"07 November 2023",2023,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces","Hamas Movement",,"Political militia","State forces-Political militia",,376,"Middle East",Israel,HaMerkaz,"Petah Tiqwa","Southern Sharon",Raanana,32.1836,34.8739,2,Haaretz,National,"Interception: On 7 November 2023, Hamas militants fired rockets from Gaza toward central Israel, causing sirens to sound in Raanana (Petah Tiqwa, HaMerkaz) and surrounding areas. Not all of the rockets hit populated areas, as some were presumably intercepted by the iron dome over the area of Raanana or fell in open areas.",0,,1725924057
ISR37978,"07 November 2023",2023,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia","Military Forces of Israel (2022-)",,"State forces","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Zefat,"Hula Basin",Dafna,33.2301,35.6387,2,"Haaretz; N12",National,"On 7 November 2023, Hezbollah forces fired about 20 rockets from Lebanon toward towns in northern Israel and Golan Heights, causing sirens to sound in Dan, Dafna (Zefat, HaZafon), and surrounding areas. Of the 20 rockets fired, six were intercepted while others fell in open areas.",0,,1726526033
ISR37947,"07 November 2023",2023,1,"Political violence",Battles,"Armed clash","Military Forces of Israel (2022-)",,"State forces",Hezbollah,,"Political militia","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Akko,Elon,Aramsha,33.0878,35.2284,2,Haaretz,National,"On 7 November 2023, an unidentified gunman, presumably affiliated with Hezbollah, opened fire with small arms at an IDF post near Aramsha (Akko, HaZafon). Israeli forces responded with artillery fire. No injuries occurred on the Israeli side.",0,,1730758097
ISR38283,"06 November 2023",2023,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces","Military Forces of Yemen (2017-) Houthi",,"External/Other forces","State forces-External/Other forces",,376,"Middle East",Israel,HaDarom,"Beer Sheva",Arava,"Coast of Eilat",29.5,34.9417,3,"Reuters; Twitter","New media-International","Interception: On 6 November 2023, Houthi militants claimed to launch a number of drones (presumably armed) from Yemen in the direction of Israel (coded to Coast of Eilat) (Beer Sheva, HaDarom). The drones were presumably intercepted somewhere over the Red Sea by a military force before they reached Israeli territory. No independent party confiremd the Houthis' claim.",0,,1710803899
ISR37918,"06 November 2023",2023,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","Hamas Movement",,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaDarom,Ashqelon,Ashdod,Ashdod,31.7921,34.6497,1,"Globes; N12",National,"On 6 November 2023, a missile launched by Hamas militants from Gaza fell in Ashdod (Ashqelon, HaDarom). Casualties unknown.",0,,1715049479
ISR37990,"06 November 2023",2023,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Israel (2022-)",,"State forces",,,,"State forces only",,376,"Middle East",Israel,HaDarom,Ashqelon,Ashqelon,Ashqelon,31.6693,34.5715,1,Haaretz,National,"On 6 November 2023, a missile fired from the Israeli military iron dome missile defense system against a rocket launched from Gaza fell in Ashqelon city (Ashqelon, HaDarom) due to a technical malfunction. No casualties occurred.",0,,1715049479
ISR37917,"06 November 2023",2023,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","Hamas Movement",,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv",,"Coast of Tel Aviv",32.0815,34.7517,2,"Globes; Mynet",National,"On 6 November 2023, a missile launched by Hamas militants from Gaza fell in the sea near the Coast of Tel Aviv (Tel Aviv). No casualties occurred.",0,,1719876468
ISR37915,"06 November 2023",2023,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","Hamas Movement",,"Political militia","Military Forces of Israel (2022-)",,"State forces","State forces-Political militia",,376,"Middle East",Israel,Haifa,Haifa,Haifa,Haifa,32.8184,34.9885,2,"Israel Hayom; Mynet; Times of Israel; Ynet",National,"On 6 November 2023, Hamas militants from Lebanon fired over 30 missiles towards the Northern district, coded as Haifa (Haifa), in response to the Israeli attacks on Gaza. One missile fell in an open area in Nahariyya. No casualties occurred. Also, Israeli military iron dome missile defense system intercepted at least 2 missiles launched by Hamas from Lebanon over the Krayot area, coded as Haifa (Haifa), during a barrage of over 30 missiles.",0,,1722898727
ISR37902,"05 November 2023",2023,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","Hamas Movement",,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaDarom,"Beer Sheva",Besor,Yated,31.2065,34.3276,1,"Haaretz; Ynet",National,"On 5 November 2023, Hamas militants fired a missile from Gaza that fell on a vehicle in Yated (Beer Sheva, HaDarom) causing it to catch on fire. No casualties occurred.",0,,1715641785
ISR37997,"05 November 2023",2023,1,"Political violence",Battles,"Armed clash","Military Forces of Israel (2022-)",,"State forces","Hamas Movement",,"Political militia","State forces-Political militia",,376,"Middle East",Israel,HaDarom,"Beer Sheva",Besor,Kissufim,31.3749,34.3984,2,GLZ,National,"On 5 November 2023, Israeli forces shot and killed 2 Hamas militants that attempted to cross the Israeli border in the Kissufim area (Beer Sheva, HaDarom).",2,,1715641785
ISR37911,"05 November 2023",2023,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","Hamas Movement",,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv",32.0809,34.7806,1,Walla!News,National,"On 5 November 2023, Hamas militants fired several rockets from Gaza towards central Israel, including Tel Aviv (Tel Aviv). At least one rocket fell in the city. Casualties unknown.",0,,1719876468
ISR37904,"05 November 2023",2023,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","Hamas Movement",,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaDarom,"Beer Sheva",Gerar,"Sdot Negev",31.4181,34.5424,1,Walla!News,National,"On 5 November 2023, a missile launched by Hamas militants from Gaza hit a girls school building in Sdot Negev (Beer Sheva, HaDarom). Casualties unknown.",0,,1720481992
ISR37910,"05 November 2023",2023,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","Hamas Movement",,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Ramat Gan",32.0823,34.8107,1,Walla!News,National,"On 5 November 2023, Hamas militants fired several rockets from Gaza towards central Israel, including Ramat Gan (Tel Aviv). At least one rocket fell in the city. Casualties unknown.",0,,1720481992
ISR37903,"05 November 2023",2023,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","Hamas Movement",,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaMerkaz,Ramla,Ramle,"Beer Yaaqov",31.9386,34.8375,1,Walla!News,National,"On 5 November 2023, Hamas militants fired missiles towards Beer Yaaqov (Ramla HaMerkaz). Missile fragments, presumably from an intercepted missile, fell on the road near the Assaf Rofeh hospital in the town. No casualties occurred.",0,,1721086476
ISR37901,"05 November 2023",2023,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","Hamas Movement",,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaMerkaz,Rehovot,"Rishon LeZiyyon","Rishon LeZion",31.971,34.7894,1,Ynet,National,"On 5 November 2023, a missile fired by Hamas militants fell in an open area in Rishon LeZion (Rehovot, HaMerkaz) during a rocket barrage on the Gush Dan and Shfela areas. There were no casualties.",0,,1721086476
ISR37989,"05 November 2023",2023,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Israel (2022-)",,"State forces",,,,"State forces only",,376,"Middle East",Israel,HaMerkaz,Rehovot,"Rishon LeZiyyon","Rishon LeZion",31.971,34.7894,2,Ynet,National,"On 5 November 2023, a missile fired from the Israeli military iron dome missile defense system fell near Road 44 in the Rishon LeZion area (Rehovot, HaMerkaz). Fragments from the missile scattered across the road. No casualties occurred.",0,,1721086476
ISR37959,"05 November 2023",2023,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces","Hamas Movement",,"Political militia","State forces-Political militia",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv",32.0809,34.7806,2,"Arutz Sheva; BE106",Subnational-National,"Interception: On 5 November 2023, Israeli military iron dome missile defense system intercepted at least 2 missiles launched by Hamas from Gaza in Tel Aviv (Tel Aviv). Missile fragments fell in a yard in the Kfar Shalem neighborhood.",0,,1722898728
ISR37913,"05 November 2023",2023,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack","Hamas Movement",,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaMerkaz,"Petah Tiqwa","Petah Tiqwa","Petah Tikva",32.0871,34.8875,1,Walla!News,National,"On 5 November 2023, Hamas militants fired several rockets from Gaza towards central Israel, including Petah Tikva (Petah Tiqwa, HaMerkaz). At least one rocket fell in the city. Casualties unknown.",0,,1725924057
ISR37967,"05 November 2023",2023,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia","Military Forces of Israel (2022-)",,"State forces","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Zefat,"Hula Basin","Kiryat Shmona",33.2073,35.572,2,"Arutz Sheva; Ynet",National,"On 5 November 2023, around 10 missiles launched by Hezbollah from Lebanon fell in the area surrounding Kiryat Shmona (Zefat, HaZafon). A fire started in one of the areas where a missile fell. No casualties occurred. Separately, the iron dome missile defense system intercepted at least one rocket launched by Hezbollah in the Kiryat Shmona area.",0,,1725924057
